,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Hypergammaglobulinemia,isPartial,state,symptom
2016-06-01,13,False,MI,Tetany
2016-07-01,3,False,MI,Tetany
2016-08-01,9,False,MI,Tetany
2016-09-01,9,False,MI,Tetany
2016-10-01,13,False,MI,Tetany
2016-11-01,19,False,MI,Tetany
2016-12-01,17,False,MI,Tetany
2017-01-01,16,False,MI,Tetany
2017-02-01,14,False,MI,Tetany
2017-03-01,23,False,MI,Tetany
2017-04-01,11,False,MI,Tetany
2017-05-01,11,False,MI,Tetany
2017-06-01,8,False,MI,Tetany
2017-07-01,8,False,MI,Tetany
2017-08-01,5,False,MI,Tetany
2017-09-01,17,False,MI,Tetany
2017-10-01,13,False,MI,Tetany
2017-11-01,14,False,MI,Tetany
2017-12-01,18,False,MI,Tetany
2018-01-01,13,False,MI,Tetany
2018-02-01,21,False,MI,Tetany
2018-03-01,18,False,MI,Tetany
2018-04-01,19,False,MI,Tetany
2018-05-01,5,False,MI,Tetany
2018-06-01,8,False,MI,Tetany
2018-07-01,23,False,MI,Tetany
2018-08-01,6,False,MI,Tetany
2018-09-01,15,True,MI,Tetany
date,Tetany,isPartial,state,symptom
2004-01-01,100,False,MN,Tetany
2004-02-01,0,False,MN,Tetany
2004-03-01,0,False,MN,Tetany
2004-04-01,0,False,MN,Tetany
2004-05-01,87,False,MN,Tetany
2004-06-01,0,False,MN,Tetany
2004-07-01,0,False,MN,Tetany
2004-08-01,0,False,MN,Tetany
2004-09-01,0,False,MN,Tetany
2004-10-01,0,False,MN,Tetany
2004-11-01,0,False,MN,Tetany
2004-12-01,70,False,MN,Tetany
2005-01-01,63,False,MN,Tetany
2005-02-01,0,False,MN,Tetany
2005-03-01,0,False,MN,Tetany
2005-04-01,0,False,MN,Tetany
2005-05-01,0,False,MN,Tetany
2005-06-01,0,False,MN,Tetany
2005-07-01,0,False,MN,Tetany
2005-08-01,0,False,MN,Tetany
2005-09-01,0,False,MN,Tetany
2005-10-01,0,False,MN,Tetany
2005-11-01,0,False,MN,Tetany
2005-12-01,0,False,MN,Tetany
2006-01-01,0,False,MN,Tetany
2006-02-01,0,False,MN,Tetany
2006-03-01,0,False,MN,Tetany
2006-04-01,0,False,MN,Tetany
2006-05-01,38,False,MN,Tetany
2006-06-01,0,False,MN,Tetany
2006-07-01,40,False,MN,Tetany
2006-08-01,36,False,MN,Tetany
2006-09-01,36,False,MN,Tetany
2006-10-01,32,False,MN,Tetany
2006-11-01,0,False,MN,Tetany
2006-12-01,0,False,MN,Tetany
2007-01-01,27,False,MN,Tetany
2007-02-01,28,False,MN,Tetany
2007-03-01,26,False,MN,Tetany
2007-04-01,26,False,MN,Tetany
2007-05-01,24,False,MN,Tetany
2007-06-01,26,False,MN,Tetany
2007-07-01,0,False,MN,Tetany
2007-08-01,0,False,MN,Tetany
2007-09-01,24,False,MN,Tetany
2007-10-01,0,False,MN,Tetany
2007-11-01,22,False,MN,Tetany
2007-12-01,0,False,MN,Tetany
2008-01-01,19,False,MN,Tetany
2008-02-01,99,False,MN,Tetany
2008-03-01,0,False,MN,Tetany
2008-04-01,19,False,MN,Tetany
2008-05-01,20,False,MN,Tetany
2008-06-01,0,False,MN,Tetany
2008-07-01,42,False,MN,Tetany
2008-08-01,0,False,MN,Tetany
2008-09-01,19,False,MN,Tetany
2008-10-01,35,False,MN,Tetany
2008-11-01,20,False,MN,Tetany
2008-12-01,19,False,MN,Tetany
2009-01-01,0,False,MN,Tetany
2009-02-01,28,False,MN,Tetany
2009-03-01,33,False,MN,Tetany
2009-04-01,0,False,MN,Tetany
2009-05-01,18,False,MN,Tetany
2009-06-01,37,False,MN,Tetany
2009-07-01,18,False,MN,Tetany
2009-08-01,36,False,MN,Tetany
2009-09-01,53,False,MN,Tetany
2009-10-01,16,False,MN,Tetany
2009-11-01,17,False,MN,Tetany
2009-12-01,33,False,MN,Tetany
2010-01-01,0,False,MN,Tetany
2010-02-01,16,False,MN,Tetany
2010-03-01,30,False,MN,Tetany
2010-04-01,16,False,MN,Tetany
2010-05-01,17,False,MN,Tetany
2010-06-01,17,False,MN,Tetany
2010-07-01,0,False,MN,Tetany
2010-08-01,16,False,MN,Tetany
2010-09-01,23,False,MN,Tetany
2010-10-01,23,False,MN,Tetany
2010-11-01,15,False,MN,Tetany
2010-12-01,0,False,MN,Tetany
2011-01-01,8,False,MN,Tetany
2011-02-01,0,False,MN,Tetany
2011-03-01,7,False,MN,Tetany
2011-04-01,22,False,MN,Tetany
2011-05-01,18,False,MN,Tetany
2011-06-01,15,False,MN,Tetany
2011-07-01,24,False,MN,Tetany
2011-08-01,0,False,MN,Tetany
2011-09-01,10,False,MN,Tetany
2011-10-01,13,False,MN,Tetany
2011-11-01,11,False,MN,Tetany
2011-12-01,7,False,MN,Tetany
2012-01-01,21,False,MN,Tetany
2012-02-01,20,False,MN,Tetany
2012-03-01,34,False,MN,Tetany
2012-04-01,12,False,MN,Tetany
2012-05-01,38,False,MN,Tetany
2012-06-01,11,False,MN,Tetany
2012-07-01,8,False,MN,Tetany
2012-08-01,6,False,MN,Tetany
2012-09-01,6,False,MN,Tetany
2012-10-01,5,False,MN,Tetany
2012-11-01,18,False,MN,Tetany
2012-12-01,25,False,MN,Tetany
2013-01-01,11,False,MN,Tetany
2013-02-01,12,False,MN,Tetany
2013-03-01,12,False,MN,Tetany
2013-04-01,20,False,MN,Tetany
2013-05-01,12,False,MN,Tetany
2013-06-01,13,False,MN,Tetany
2013-07-01,10,False,MN,Tetany
2013-08-01,0,False,MN,Tetany
2013-09-01,12,False,MN,Tetany
2013-10-01,13,False,MN,Tetany
2013-11-01,24,False,MN,Tetany
2013-12-01,12,False,MN,Tetany
2014-01-01,7,False,MN,Tetany
2014-02-01,19,False,MN,Tetany
2014-03-01,17,False,MN,Tetany
2014-04-01,13,False,MN,Tetany
2014-05-01,17,False,MN,Tetany
2014-06-01,6,False,MN,Tetany
2014-07-01,19,False,MN,Tetany
2014-08-01,12,False,MN,Tetany
2014-09-01,15,False,MN,Tetany
2014-10-01,22,False,MN,Tetany
2014-11-01,18,False,MN,Tetany
2014-12-01,0,False,MN,Tetany
2015-01-01,6,False,MN,Tetany
2015-02-01,24,False,MN,Tetany
2015-03-01,17,False,MN,Tetany
2015-04-01,36,False,MN,Tetany
2015-05-01,21,False,MN,Tetany
2015-06-01,6,False,MN,Tetany
2015-07-01,7,False,MN,Tetany
2015-08-01,7,False,MN,Tetany
2015-09-01,6,False,MN,Tetany
2015-10-01,18,False,MN,Tetany
2015-11-01,24,False,MN,Tetany
2015-12-01,12,False,MN,Tetany
2016-01-01,7,False,MN,Tetany
2016-02-01,13,False,MN,Tetany
2016-03-01,14,False,MN,Tetany
2016-04-01,7,False,MN,Tetany
2016-05-01,12,False,MN,Tetany
2016-06-01,11,False,MN,Tetany
2016-07-01,13,False,MN,Tetany
2016-08-01,13,False,MN,Tetany
2016-09-01,13,False,MN,Tetany
2016-10-01,20,False,MN,Tetany
2016-11-01,14,False,MN,Tetany
2016-12-01,5,False,MN,Tetany
2017-01-01,16,False,MN,Tetany
2017-02-01,22,False,MN,Tetany
2017-03-01,13,False,MN,Tetany
2017-04-01,11,False,MN,Tetany
2017-05-01,9,False,MN,Tetany
2017-06-01,17,False,MN,Tetany
2017-07-01,5,False,MN,Tetany
2017-08-01,0,False,MN,Tetany
2017-09-01,11,False,MN,Tetany
2017-10-01,12,False,MN,Tetany
2017-11-01,22,False,MN,Tetany
2017-12-01,13,False,MN,Tetany
2018-01-01,15,False,MN,Tetany
2018-02-01,20,False,MN,Tetany
2018-03-01,13,False,MN,Tetany
2018-04-01,13,False,MN,Tetany
2018-05-01,4,False,MN,Tetany
2018-06-01,5,False,MN,Tetany
2018-07-01,16,False,MN,Tetany
2018-08-01,0,False,MN,Tetany
2018-09-01,10,True,MN,Tetany
date,Tetany,isPartial,state,symptom
2004-01-01,0,False,MS,Tetany
2004-02-01,0,False,MS,Tetany
2004-03-01,0,False,MS,Tetany
2004-04-01,0,False,MS,Tetany
2004-05-01,0,False,MS,Tetany
2004-06-01,0,False,MS,Tetany
2004-07-01,0,False,MS,Tetany
2004-08-01,0,False,MS,Tetany
2004-09-01,0,False,MS,Tetany
2004-10-01,0,False,MS,Tetany
2004-11-01,0,False,MS,Tetany
2004-12-01,0,False,MS,Tetany
2005-01-01,0,False,MS,Tetany
2005-02-01,0,False,MS,Tetany
2005-03-01,100,False,MS,Tetany
2005-04-01,0,False,MS,Tetany
2005-05-01,0,False,MS,Tetany
2005-06-01,0,False,MS,Tetany
2005-07-01,0,False,MS,Tetany
2005-08-01,0,False,MS,Tetany
2005-09-01,0,False,MS,Tetany
2005-10-01,0,False,MS,Tetany
2005-11-01,0,False,MS,Tetany
2005-12-01,0,False,MS,Tetany
2006-01-01,0,False,MS,Tetany
2006-02-01,0,False,MS,Tetany
2006-03-01,0,False,MS,Tetany
2006-04-01,0,False,MS,Tetany
2006-05-01,0,False,MS,Tetany
2006-06-01,0,False,MS,Tetany
2006-07-01,0,False,MS,Tetany
2006-08-01,0,False,MS,Tetany
2006-09-01,0,False,MS,Tetany
2006-10-01,0,False,MS,Tetany
2006-11-01,0,False,MS,Tetany
2006-12-01,0,False,MS,Tetany
2007-01-01,31,False,MS,Tetany
2007-02-01,0,False,MS,Tetany
2007-03-01,0,False,MS,Tetany
2007-04-01,0,False,MS,Tetany
2007-05-01,0,False,MS,Tetany
2007-06-01,0,False,MS,Tetany
2007-07-01,0,False,MS,Tetany
2007-08-01,0,False,MS,Tetany
2007-09-01,0,False,MS,Tetany
2007-10-01,0,False,MS,Tetany
2007-11-01,27,False,MS,Tetany
2007-12-01,29,False,MS,Tetany
2008-01-01,0,False,MS,Tetany
2008-02-01,0,False,MS,Tetany
2008-03-01,0,False,MS,Tetany
2008-04-01,24,False,MS,Tetany
2008-05-01,0,False,MS,Tetany
2008-06-01,0,False,MS,Tetany
2008-07-01,0,False,MS,Tetany
2008-08-01,0,False,MS,Tetany
2008-09-01,22,False,MS,Tetany
2008-10-01,0,False,MS,Tetany
2008-11-01,0,False,MS,Tetany
2008-12-01,0,False,MS,Tetany
2009-01-01,0,False,MS,Tetany
2009-02-01,22,False,MS,Tetany
2009-03-01,20,False,MS,Tetany
2009-04-01,0,False,MS,Tetany
2009-05-01,0,False,MS,Tetany
2009-06-01,0,False,MS,Tetany
2009-07-01,0,False,MS,Tetany
2009-08-01,0,False,MS,Tetany
2009-09-01,0,False,MS,Tetany
2009-10-01,0,False,MS,Tetany
2009-11-01,20,False,MS,Tetany
2009-12-01,0,False,MS,Tetany
2010-01-01,0,False,MS,Tetany
2010-02-01,0,False,MS,Tetany
2010-03-01,0,False,MS,Tetany
2010-04-01,19,False,MS,Tetany
2010-05-01,0,False,MS,Tetany
2010-06-01,0,False,MS,Tetany
2010-07-01,0,False,MS,Tetany
2010-08-01,0,False,MS,Tetany
2010-09-01,0,False,MS,Tetany
2010-10-01,0,False,MS,Tetany
2010-11-01,0,False,MS,Tetany
2010-12-01,0,False,MS,Tetany
2011-01-01,21,False,MS,Tetany
2011-02-01,11,False,MS,Tetany
2011-03-01,10,False,MS,Tetany
2011-04-01,20,False,MS,Tetany
2011-05-01,10,False,MS,Tetany
2011-06-01,0,False,MS,Tetany
2011-07-01,10,False,MS,Tetany
2011-08-01,9,False,MS,Tetany
2011-09-01,0,False,MS,Tetany
2011-10-01,9,False,MS,Tetany
2011-11-01,0,False,MS,Tetany
2011-12-01,17,False,MS,Tetany
2012-01-01,7,False,MS,Tetany
2012-02-01,0,False,MS,Tetany
2012-03-01,8,False,MS,Tetany
2012-04-01,8,False,MS,Tetany
2012-05-01,8,False,MS,Tetany
2012-06-01,0,False,MS,Tetany
2012-07-01,7,False,MS,Tetany
2012-08-01,0,False,MS,Tetany
2012-09-01,15,False,MS,Tetany
2012-10-01,14,False,MS,Tetany
2012-11-01,7,False,MS,Tetany
2012-12-01,0,False,MS,Tetany
2013-01-01,0,False,MS,Tetany
2013-02-01,27,False,MS,Tetany
2013-03-01,6,False,MS,Tetany
2013-04-01,0,False,MS,Tetany
2013-05-01,6,False,MS,Tetany
2013-06-01,20,False,MS,Tetany
2013-07-01,5,False,MS,Tetany
2013-08-01,7,False,MS,Tetany
2013-09-01,6,False,MS,Tetany
2013-10-01,5,False,MS,Tetany
2013-11-01,0,False,MS,Tetany
2013-12-01,4,False,MS,Tetany
2014-01-01,5,False,MS,Tetany
2014-02-01,13,False,MS,Tetany
2014-03-01,11,False,MS,Tetany
2014-04-01,5,False,MS,Tetany
2014-05-01,5,False,MS,Tetany
2014-06-01,0,False,MS,Tetany
2014-07-01,7,False,MS,Tetany
2014-08-01,0,False,MS,Tetany
2014-09-01,6,False,MS,Tetany
2014-10-01,9,False,MS,Tetany
2014-11-01,13,False,MS,Tetany
2014-12-01,13,False,MS,Tetany
2015-01-01,24,False,MS,Tetany
2015-02-01,6,False,MS,Tetany
2015-03-01,8,False,MS,Tetany
2015-04-01,8,False,MS,Tetany
2015-05-01,9,False,MS,Tetany
2015-06-01,9,False,MS,Tetany
2015-07-01,7,False,MS,Tetany
2015-08-01,6,False,MS,Tetany
2015-09-01,10,False,MS,Tetany
2015-10-01,18,False,MS,Tetany
2015-11-01,0,False,MS,Tetany
2015-12-01,0,False,MS,Tetany
2016-01-01,8,False,MS,Tetany
2016-02-01,6,False,MS,Tetany
2016-03-01,6,False,MS,Tetany
2016-04-01,4,False,MS,Tetany
2016-05-01,0,False,MS,Tetany
2016-06-01,0,False,MS,Tetany
2016-07-01,4,False,MS,Tetany
2016-08-01,4,False,MS,Tetany
2016-09-01,4,False,MS,Tetany
2016-10-01,8,False,MS,Tetany
2016-11-01,8,False,MS,Tetany
2016-12-01,0,False,MS,Tetany
2017-01-01,7,False,MS,Tetany
2017-02-01,6,False,MS,Tetany
2017-03-01,9,False,MS,Tetany
2017-04-01,10,False,MS,Tetany
2017-05-01,10,False,MS,Tetany
2017-06-01,4,False,MS,Tetany
2017-07-01,4,False,MS,Tetany
2017-08-01,5,False,MS,Tetany
2017-09-01,5,False,MS,Tetany
2017-10-01,5,False,MS,Tetany
2017-11-01,7,False,MS,Tetany
2017-12-01,4,False,MS,Tetany
2018-01-01,5,False,MS,Tetany
2018-02-01,4,False,MS,Tetany
2018-03-01,3,False,MS,Tetany
2018-04-01,10,False,MS,Tetany
2018-05-01,4,False,MS,Tetany
2018-06-01,7,False,MS,Tetany
2018-07-01,4,False,MS,Tetany
2018-08-01,4,False,MS,Tetany
2018-09-01,8,True,MS,Tetany
date,Tetany,isPartial,state,symptom
2004-01-01,0,False,MO,Tetany
2004-02-01,82,False,MO,Tetany
2004-03-01,0,False,MO,Tetany
2004-04-01,0,False,MO,Tetany
2004-05-01,0,False,MO,Tetany
2004-06-01,78,False,MO,Tetany
2004-07-01,76,False,MO,Tetany
2004-08-01,0,False,MO,Tetany
2004-09-01,0,False,MO,Tetany
2004-10-01,100,False,MO,Tetany
2004-11-01,0,False,MO,Tetany
2004-12-01,60,False,MO,Tetany
2005-01-01,0,False,MO,Tetany
2005-02-01,0,False,MO,Tetany
2005-03-01,0,False,MO,Tetany
2005-04-01,0,False,MO,Tetany
2005-05-01,48,False,MO,Tetany
2005-06-01,49,False,MO,Tetany
2005-07-01,0,False,MO,Tetany
2005-08-01,0,False,MO,Tetany
2005-09-01,0,False,MO,Tetany
2005-10-01,0,False,MO,Tetany
2005-11-01,40,False,MO,Tetany
2005-12-01,38,False,MO,Tetany
2006-01-01,51,False,MO,Tetany
2006-02-01,34,False,MO,Tetany
2006-03-01,0,False,MO,Tetany
2006-04-01,66,False,MO,Tetany
2006-05-01,0,False,MO,Tetany
2006-06-01,0,False,MO,Tetany
2006-07-01,32,False,MO,Tetany
2006-08-01,0,False,MO,Tetany
2006-09-01,0,False,MO,Tetany
2006-10-01,27,False,MO,Tetany
2006-11-01,0,False,MO,Tetany
2006-12-01,27,False,MO,Tetany
2007-01-01,0,False,MO,Tetany
2007-02-01,24,False,MO,Tetany
2007-03-01,23,False,MO,Tetany
2007-04-01,0,False,MO,Tetany
2007-05-01,0,False,MO,Tetany
2007-06-01,22,False,MO,Tetany
2007-07-01,42,False,MO,Tetany
2007-08-01,0,False,MO,Tetany
2007-09-01,0,False,MO,Tetany
2007-10-01,17,False,MO,Tetany
2007-11-01,16,False,MO,Tetany
2007-12-01,25,False,MO,Tetany
2008-01-01,0,False,MO,Tetany
2008-02-01,15,False,MO,Tetany
2008-03-01,15,False,MO,Tetany
2008-04-01,14,False,MO,Tetany
2008-05-01,15,False,MO,Tetany
2008-06-01,16,False,MO,Tetany
2008-07-01,15,False,MO,Tetany
2008-08-01,0,False,MO,Tetany
2008-09-01,0,False,MO,Tetany
2008-10-01,26,False,MO,Tetany
2008-11-01,22,False,MO,Tetany
2008-12-01,0,False,MO,Tetany
2009-01-01,26,False,MO,Tetany
2009-02-01,0,False,MO,Tetany
2009-03-01,13,False,MO,Tetany
2009-04-01,19,False,MO,Tetany
2009-05-01,20,False,MO,Tetany
2009-06-01,14,False,MO,Tetany
2009-07-01,13,False,MO,Tetany
2009-08-01,13,False,MO,Tetany
2009-09-01,12,False,MO,Tetany
2009-10-01,18,False,MO,Tetany
2009-11-01,12,False,MO,Tetany
2009-12-01,18,False,MO,Tetany
2010-01-01,0,False,MO,Tetany
2010-02-01,11,False,MO,Tetany
2010-03-01,11,False,MO,Tetany
2010-04-01,33,False,MO,Tetany
2010-05-01,0,False,MO,Tetany
2010-06-01,12,False,MO,Tetany
2010-07-01,12,False,MO,Tetany
2010-08-01,11,False,MO,Tetany
2010-09-01,11,False,MO,Tetany
2010-10-01,16,False,MO,Tetany
2010-11-01,31,False,MO,Tetany
2010-12-01,31,False,MO,Tetany
2011-01-01,9,False,MO,Tetany
2011-02-01,9,False,MO,Tetany
2011-03-01,17,False,MO,Tetany
2011-04-01,9,False,MO,Tetany
2011-05-01,0,False,MO,Tetany
2011-06-01,27,False,MO,Tetany
2011-07-01,14,False,MO,Tetany
2011-08-01,8,False,MO,Tetany
2011-09-01,21,False,MO,Tetany
2011-10-01,39,False,MO,Tetany
2011-11-01,8,False,MO,Tetany
2011-12-01,7,False,MO,Tetany
2012-01-01,7,False,MO,Tetany
2012-02-01,6,False,MO,Tetany
2012-03-01,9,False,MO,Tetany
2012-04-01,18,False,MO,Tetany
2012-05-01,24,False,MO,Tetany
2012-06-01,16,False,MO,Tetany
2012-07-01,0,False,MO,Tetany
2012-08-01,5,False,MO,Tetany
2012-09-01,15,False,MO,Tetany
2012-10-01,9,False,MO,Tetany
2012-11-01,7,False,MO,Tetany
2012-12-01,8,False,MO,Tetany
2013-01-01,16,False,MO,Tetany
2013-02-01,21,False,MO,Tetany
2013-03-01,16,False,MO,Tetany
2013-04-01,14,False,MO,Tetany
2013-05-01,12,False,MO,Tetany
2013-06-01,8,False,MO,Tetany
2013-07-01,5,False,MO,Tetany
2013-08-01,11,False,MO,Tetany
2013-09-01,14,False,MO,Tetany
2013-10-01,18,False,MO,Tetany
2013-11-01,16,False,MO,Tetany
2013-12-01,16,False,MO,Tetany
2014-01-01,11,False,MO,Tetany
2014-02-01,18,False,MO,Tetany
2014-03-01,31,False,MO,Tetany
2014-04-01,11,False,MO,Tetany
2014-05-01,21,False,MO,Tetany
2014-06-01,5,False,MO,Tetany
2014-07-01,5,False,MO,Tetany
2014-08-01,8,False,MO,Tetany
2014-09-01,15,False,MO,Tetany
2014-10-01,15,False,MO,Tetany
2014-11-01,14,False,MO,Tetany
2014-12-01,20,False,MO,Tetany
2015-01-01,13,False,MO,Tetany
2015-02-01,20,False,MO,Tetany
2015-03-01,22,False,MO,Tetany
2015-04-01,11,False,MO,Tetany
2015-05-01,17,False,MO,Tetany
2015-06-01,6,False,MO,Tetany
2015-07-01,18,False,MO,Tetany
2015-08-01,14,False,MO,Tetany
2015-09-01,8,False,MO,Tetany
2015-10-01,10,False,MO,Tetany
2015-11-01,16,False,MO,Tetany
2015-12-01,16,False,MO,Tetany
2016-01-01,11,False,MO,Tetany
2016-02-01,11,False,MO,Tetany
2016-03-01,16,False,MO,Tetany
2016-04-01,15,False,MO,Tetany
2016-05-01,6,False,MO,Tetany
2016-06-01,9,False,MO,Tetany
2016-07-01,7,False,MO,Tetany
2016-08-01,9,False,MO,Tetany
2016-09-01,13,False,MO,Tetany
2016-10-01,8,False,MO,Tetany
2016-11-01,22,False,MO,Tetany
2016-12-01,4,False,MO,Tetany
2017-01-01,8,False,MO,Tetany
2017-02-01,21,False,MO,Tetany
2017-03-01,13,False,MO,Tetany
2017-04-01,32,False,MO,Tetany
2017-05-01,6,False,MO,Tetany
2017-06-01,4,False,MO,Tetany
2017-07-01,6,False,MO,Tetany
2017-08-01,8,False,MO,Tetany
2017-09-01,15,False,MO,Tetany
2017-10-01,9,False,MO,Tetany
2017-11-01,11,False,MO,Tetany
2017-12-01,6,False,MO,Tetany
2018-01-01,7,False,MO,Tetany
2018-02-01,17,False,MO,Tetany
2018-03-01,16,False,MO,Tetany
2018-04-01,17,False,MO,Tetany
2018-05-01,15,False,MO,Tetany
2018-06-01,10,False,MO,Tetany
2018-07-01,6,False,MO,Tetany
2018-08-01,4,False,MO,Tetany
2018-09-01,17,True,MO,Tetany
date,Tetany,isPartial,state,symptom
2004-01-01,0,False,MT,Tetany
2004-02-01,0,False,MT,Tetany
2004-03-01,0,False,MT,Tetany
2004-04-01,0,False,MT,Tetany
2004-05-01,0,False,MT,Tetany
2004-06-01,0,False,MT,Tetany
2004-07-01,0,False,MT,Tetany
2004-08-01,0,False,MT,Tetany
2004-09-01,0,False,MT,Tetany
2004-10-01,0,False,MT,Tetany
2004-11-01,0,False,MT,Tetany
2004-12-01,0,False,MT,Tetany
2005-01-01,0,False,MT,Tetany
2005-02-01,0,False,MT,Tetany
2005-03-01,0,False,MT,Tetany
2005-04-01,0,False,MT,Tetany
2005-05-01,0,False,MT,Tetany
2005-06-01,0,False,MT,Tetany
2005-07-01,0,False,MT,Tetany
2005-08-01,0,False,MT,Tetany
2005-09-01,0,False,MT,Tetany
2005-10-01,0,False,MT,Tetany
2005-11-01,0,False,MT,Tetany
2005-12-01,0,False,MT,Tetany
2006-01-01,0,False,MT,Tetany
2006-02-01,0,False,MT,Tetany
2006-03-01,0,False,MT,Tetany
2006-04-01,0,False,MT,Tetany
2006-05-01,0,False,MT,Tetany
2006-06-01,0,False,MT,Tetany
2006-07-01,0,False,MT,Tetany
2006-08-01,0,False,MT,Tetany
2006-09-01,0,False,MT,Tetany
2006-10-01,0,False,MT,Tetany
2006-11-01,0,False,MT,Tetany
2006-12-01,0,False,MT,Tetany
2007-01-01,0,False,MT,Tetany
2007-02-01,0,False,MT,Tetany
2007-03-01,0,False,MT,Tetany
2007-04-01,0,False,MT,Tetany
2007-05-01,0,False,MT,Tetany
2007-06-01,0,False,MT,Tetany
2007-07-01,0,False,MT,Tetany
2007-08-01,0,False,MT,Tetany
2007-09-01,0,False,MT,Tetany
2007-10-01,0,False,MT,Tetany
2007-11-01,0,False,MT,Tetany
2007-12-01,0,False,MT,Tetany
2008-01-01,0,False,MT,Tetany
2008-02-01,0,False,MT,Tetany
2008-03-01,0,False,MT,Tetany
2008-04-01,83,False,MT,Tetany
2008-05-01,0,False,MT,Tetany
2008-06-01,100,False,MT,Tetany
2008-07-01,0,False,MT,Tetany
2008-08-01,0,False,MT,Tetany
2008-09-01,0,False,MT,Tetany
2008-10-01,0,False,MT,Tetany
2008-11-01,0,False,MT,Tetany
2008-12-01,0,False,MT,Tetany
2009-01-01,0,False,MT,Tetany
2009-02-01,0,False,MT,Tetany
2009-03-01,0,False,MT,Tetany
2009-04-01,85,False,MT,Tetany
2009-05-01,0,False,MT,Tetany
2009-06-01,0,False,MT,Tetany
2009-07-01,0,False,MT,Tetany
2009-08-01,0,False,MT,Tetany
2009-09-01,91,False,MT,Tetany
2009-10-01,0,False,MT,Tetany
2009-11-01,0,False,MT,Tetany
2009-12-01,0,False,MT,Tetany
2010-01-01,85,False,MT,Tetany
2010-02-01,0,False,MT,Tetany
2010-03-01,0,False,MT,Tetany
2010-04-01,0,False,MT,Tetany
2010-05-01,0,False,MT,Tetany
2010-06-01,0,False,MT,Tetany
2010-07-01,0,False,MT,Tetany
2010-08-01,0,False,MT,Tetany
2010-09-01,0,False,MT,Tetany
2010-10-01,85,False,MT,Tetany
2010-11-01,0,False,MT,Tetany
2010-12-01,0,False,MT,Tetany
2011-01-01,0,False,MT,Tetany
2011-02-01,39,False,MT,Tetany
2011-03-01,0,False,MT,Tetany
2011-04-01,0,False,MT,Tetany
2011-05-01,38,False,MT,Tetany
2011-06-01,0,False,MT,Tetany
2011-07-01,42,False,MT,Tetany
2011-08-01,39,False,MT,Tetany
2011-09-01,0,False,MT,Tetany
2011-10-01,0,False,MT,Tetany
2011-11-01,0,False,MT,Tetany
2011-12-01,35,False,MT,Tetany
2012-01-01,0,False,MT,Tetany
2012-02-01,32,False,MT,Tetany
2012-03-01,0,False,MT,Tetany
2012-04-01,33,False,MT,Tetany
2012-05-01,0,False,MT,Tetany
2012-06-01,35,False,MT,Tetany
2012-07-01,34,False,MT,Tetany
2012-08-01,0,False,MT,Tetany
2012-09-01,0,False,MT,Tetany
2012-10-01,28,False,MT,Tetany
2012-11-01,29,False,MT,Tetany
2012-12-01,29,False,MT,Tetany
2013-01-01,26,False,MT,Tetany
2013-02-01,28,False,MT,Tetany
2013-03-01,0,False,MT,Tetany
2013-04-01,65,False,MT,Tetany
2013-05-01,0,False,MT,Tetany
2013-06-01,0,False,MT,Tetany
2013-07-01,55,False,MT,Tetany
2013-08-01,0,False,MT,Tetany
2013-09-01,0,False,MT,Tetany
2013-10-01,25,False,MT,Tetany
2013-11-01,0,False,MT,Tetany
2013-12-01,0,False,MT,Tetany
2014-01-01,23,False,MT,Tetany
2014-02-01,0,False,MT,Tetany
2014-03-01,23,False,MT,Tetany
2014-04-01,24,False,MT,Tetany
2014-05-01,52,False,MT,Tetany
2014-06-01,0,False,MT,Tetany
2014-07-01,0,False,MT,Tetany
2014-08-01,0,False,MT,Tetany
2014-09-01,0,False,MT,Tetany
2014-10-01,25,False,MT,Tetany
2014-11-01,25,False,MT,Tetany
2014-12-01,25,False,MT,Tetany
2015-01-01,0,False,MT,Tetany
2015-02-01,25,False,MT,Tetany
2015-03-01,24,False,MT,Tetany
2015-04-01,24,False,MT,Tetany
2015-05-01,35,False,MT,Tetany
2015-06-01,25,False,MT,Tetany
2015-07-01,0,False,MT,Tetany
2015-08-01,0,False,MT,Tetany
2015-09-01,0,False,MT,Tetany
2015-10-01,21,False,MT,Tetany
2015-11-01,21,False,MT,Tetany
2015-12-01,0,False,MT,Tetany
2016-01-01,0,False,MT,Tetany
2016-02-01,40,False,MT,Tetany
2016-03-01,0,False,MT,Tetany
2016-04-01,19,False,MT,Tetany
2016-05-01,39,False,MT,Tetany
2016-06-01,20,False,MT,Tetany
2016-07-01,0,False,MT,Tetany
2016-08-01,0,False,MT,Tetany
