,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Ageusia,isPartial,state,symptom
2007-05-01,0,False,NE,Lethargy
2007-06-01,0,False,NE,Lethargy
2007-07-01,34,False,NE,Lethargy
2007-08-01,0,False,NE,Lethargy
2007-09-01,0,False,NE,Lethargy
2007-10-01,0,False,NE,Lethargy
2007-11-01,0,False,NE,Lethargy
2007-12-01,0,False,NE,Lethargy
2008-01-01,0,False,NE,Lethargy
2008-02-01,0,False,NE,Lethargy
2008-03-01,0,False,NE,Lethargy
2008-04-01,0,False,NE,Lethargy
2008-05-01,0,False,NE,Lethargy
2008-06-01,30,False,NE,Lethargy
2008-07-01,0,False,NE,Lethargy
2008-08-01,29,False,NE,Lethargy
2008-09-01,0,False,NE,Lethargy
2008-10-01,24,False,NE,Lethargy
2008-11-01,0,False,NE,Lethargy
2008-12-01,0,False,NE,Lethargy
2009-01-01,0,False,NE,Lethargy
2009-02-01,0,False,NE,Lethargy
2009-03-01,23,False,NE,Lethargy
2009-04-01,23,False,NE,Lethargy
2009-05-01,0,False,NE,Lethargy
2009-06-01,0,False,NE,Lethargy
2009-07-01,27,False,NE,Lethargy
2009-08-01,26,False,NE,Lethargy
2009-09-01,0,False,NE,Lethargy
2009-10-01,23,False,NE,Lethargy
2009-11-01,24,False,NE,Lethargy
2009-12-01,0,False,NE,Lethargy
2010-01-01,45,False,NE,Lethargy
2010-02-01,0,False,NE,Lethargy
2010-03-01,31,False,NE,Lethargy
2010-04-01,0,False,NE,Lethargy
2010-05-01,24,False,NE,Lethargy
2010-06-01,26,False,NE,Lethargy
2010-07-01,26,False,NE,Lethargy
2010-08-01,24,False,NE,Lethargy
2010-09-01,0,False,NE,Lethargy
2010-10-01,66,False,NE,Lethargy
2010-11-01,21,False,NE,Lethargy
2010-12-01,0,False,NE,Lethargy
2011-01-01,21,False,NE,Lethargy
2011-02-01,11,False,NE,Lethargy
2011-03-01,10,False,NE,Lethargy
2011-04-01,0,False,NE,Lethargy
2011-05-01,24,False,NE,Lethargy
2011-06-01,0,False,NE,Lethargy
2011-07-01,18,False,NE,Lethargy
2011-08-01,15,False,NE,Lethargy
2011-09-01,0,False,NE,Lethargy
2011-10-01,20,False,NE,Lethargy
2011-11-01,14,False,NE,Lethargy
2011-12-01,0,False,NE,Lethargy
2012-01-01,6,False,NE,Lethargy
2012-02-01,7,False,NE,Lethargy
2012-03-01,13,False,NE,Lethargy
2012-04-01,26,False,NE,Lethargy
2012-05-01,10,False,NE,Lethargy
2012-06-01,0,False,NE,Lethargy
2012-07-01,11,False,NE,Lethargy
2012-08-01,10,False,NE,Lethargy
2012-09-01,24,False,NE,Lethargy
2012-10-01,0,False,NE,Lethargy
2012-11-01,9,False,NE,Lethargy
2012-12-01,30,False,NE,Lethargy
2013-01-01,8,False,NE,Lethargy
2013-02-01,8,False,NE,Lethargy
2013-03-01,15,False,NE,Lethargy
2013-04-01,7,False,NE,Lethargy
2013-05-01,16,False,NE,Lethargy
2013-06-01,9,False,NE,Lethargy
2013-07-01,8,False,NE,Lethargy
2013-08-01,8,False,NE,Lethargy
2013-09-01,11,False,NE,Lethargy
2013-10-01,7,False,NE,Lethargy
2013-11-01,15,False,NE,Lethargy
2013-12-01,0,False,NE,Lethargy
2014-01-01,10,False,NE,Lethargy
2014-02-01,0,False,NE,Lethargy
2014-03-01,9,False,NE,Lethargy
2014-04-01,19,False,NE,Lethargy
2014-05-01,7,False,NE,Lethargy
2014-06-01,8,False,NE,Lethargy
2014-07-01,46,False,NE,Lethargy
2014-08-01,15,False,NE,Lethargy
2014-09-01,7,False,NE,Lethargy
2014-10-01,7,False,NE,Lethargy
2014-11-01,11,False,NE,Lethargy
2014-12-01,17,False,NE,Lethargy
2015-01-01,13,False,NE,Lethargy
2015-02-01,18,False,NE,Lethargy
2015-03-01,17,False,NE,Lethargy
2015-04-01,10,False,NE,Lethargy
2015-05-01,10,False,NE,Lethargy
2015-06-01,7,False,NE,Lethargy
2015-07-01,13,False,NE,Lethargy
2015-08-01,15,False,NE,Lethargy
2015-09-01,18,False,NE,Lethargy
2015-10-01,29,False,NE,Lethargy
2015-11-01,0,False,NE,Lethargy
2015-12-01,23,False,NE,Lethargy
2016-01-01,8,False,NE,Lethargy
2016-02-01,18,False,NE,Lethargy
2016-03-01,22,False,NE,Lethargy
2016-04-01,13,False,NE,Lethargy
2016-05-01,13,False,NE,Lethargy
2016-06-01,5,False,NE,Lethargy
2016-07-01,8,False,NE,Lethargy
2016-08-01,10,False,NE,Lethargy
2016-09-01,15,False,NE,Lethargy
2016-10-01,15,False,NE,Lethargy
2016-11-01,15,False,NE,Lethargy
2016-12-01,14,False,NE,Lethargy
2017-01-01,12,False,NE,Lethargy
2017-02-01,12,False,NE,Lethargy
2017-03-01,11,False,NE,Lethargy
2017-04-01,19,False,NE,Lethargy
2017-05-01,10,False,NE,Lethargy
2017-06-01,15,False,NE,Lethargy
2017-07-01,18,False,NE,Lethargy
2017-08-01,12,False,NE,Lethargy
2017-09-01,9,False,NE,Lethargy
2017-10-01,20,False,NE,Lethargy
2017-11-01,7,False,NE,Lethargy
2017-12-01,22,False,NE,Lethargy
2018-01-01,11,False,NE,Lethargy
2018-02-01,9,False,NE,Lethargy
2018-03-01,7,False,NE,Lethargy
2018-04-01,11,False,NE,Lethargy
2018-05-01,20,False,NE,Lethargy
2018-06-01,0,False,NE,Lethargy
2018-07-01,12,False,NE,Lethargy
2018-08-01,31,False,NE,Lethargy
2018-09-01,0,True,NE,Lethargy
date,Lethargy,isPartial,state,symptom
2004-01-01,0,False,NV,Lethargy
2004-02-01,0,False,NV,Lethargy
2004-03-01,0,False,NV,Lethargy
2004-04-01,0,False,NV,Lethargy
2004-05-01,0,False,NV,Lethargy
2004-06-01,0,False,NV,Lethargy
2004-07-01,0,False,NV,Lethargy
2004-08-01,0,False,NV,Lethargy
2004-09-01,0,False,NV,Lethargy
2004-10-01,0,False,NV,Lethargy
2004-11-01,0,False,NV,Lethargy
2004-12-01,0,False,NV,Lethargy
2005-01-01,0,False,NV,Lethargy
2005-02-01,0,False,NV,Lethargy
2005-03-01,0,False,NV,Lethargy
2005-04-01,0,False,NV,Lethargy
2005-05-01,0,False,NV,Lethargy
2005-06-01,0,False,NV,Lethargy
2005-07-01,0,False,NV,Lethargy
2005-08-01,0,False,NV,Lethargy
2005-09-01,0,False,NV,Lethargy
2005-10-01,0,False,NV,Lethargy
2005-11-01,0,False,NV,Lethargy
2005-12-01,0,False,NV,Lethargy
2006-01-01,0,False,NV,Lethargy
2006-02-01,0,False,NV,Lethargy
2006-03-01,0,False,NV,Lethargy
2006-04-01,0,False,NV,Lethargy
2006-05-01,0,False,NV,Lethargy
2006-06-01,67,False,NV,Lethargy
2006-07-01,0,False,NV,Lethargy
2006-08-01,0,False,NV,Lethargy
2006-09-01,0,False,NV,Lethargy
2006-10-01,54,False,NV,Lethargy
2006-11-01,0,False,NV,Lethargy
2006-12-01,52,False,NV,Lethargy
2007-01-01,45,False,NV,Lethargy
2007-02-01,0,False,NV,Lethargy
2007-03-01,85,False,NV,Lethargy
2007-04-01,43,False,NV,Lethargy
2007-05-01,38,False,NV,Lethargy
2007-06-01,40,False,NV,Lethargy
2007-07-01,39,False,NV,Lethargy
2007-08-01,39,False,NV,Lethargy
2007-09-01,0,False,NV,Lethargy
2007-10-01,0,False,NV,Lethargy
2007-11-01,37,False,NV,Lethargy
2007-12-01,0,False,NV,Lethargy
2008-01-01,33,False,NV,Lethargy
2008-02-01,0,False,NV,Lethargy
2008-03-01,0,False,NV,Lethargy
2008-04-01,31,False,NV,Lethargy
2008-05-01,0,False,NV,Lethargy
2008-06-01,31,False,NV,Lethargy
2008-07-01,30,False,NV,Lethargy
2008-08-01,0,False,NV,Lethargy
2008-09-01,0,False,NV,Lethargy
2008-10-01,27,False,NV,Lethargy
2008-11-01,0,False,NV,Lethargy
2008-12-01,0,False,NV,Lethargy
2009-01-01,0,False,NV,Lethargy
2009-02-01,0,False,NV,Lethargy
2009-03-01,0,False,NV,Lethargy
2009-04-01,26,False,NV,Lethargy
2009-05-01,0,False,NV,Lethargy
2009-06-01,26,False,NV,Lethargy
2009-07-01,0,False,NV,Lethargy
2009-08-01,25,False,NV,Lethargy
2009-09-01,25,False,NV,Lethargy
2009-10-01,24,False,NV,Lethargy
2009-11-01,100,False,NV,Lethargy
2009-12-01,24,False,NV,Lethargy
2010-01-01,23,False,NV,Lethargy
2010-02-01,24,False,NV,Lethargy
2010-03-01,0,False,NV,Lethargy
2010-04-01,0,False,NV,Lethargy
2010-05-01,24,False,NV,Lethargy
2010-06-01,0,False,NV,Lethargy
2010-07-01,0,False,NV,Lethargy
2010-08-01,22,False,NV,Lethargy
2010-09-01,22,False,NV,Lethargy
2010-10-01,21,False,NV,Lethargy
2010-11-01,32,False,NV,Lethargy
2010-12-01,0,False,NV,Lethargy
2011-01-01,21,False,NV,Lethargy
2011-02-01,0,False,NV,Lethargy
2011-03-01,13,False,NV,Lethargy
2011-04-01,20,False,NV,Lethargy
2011-05-01,20,False,NV,Lethargy
2011-06-01,27,False,NV,Lethargy
2011-07-01,14,False,NV,Lethargy
2011-08-01,19,False,NV,Lethargy
2011-09-01,0,False,NV,Lethargy
2011-10-01,12,False,NV,Lethargy
2011-11-01,12,False,NV,Lethargy
2011-12-01,12,False,NV,Lethargy
2012-01-01,27,False,NV,Lethargy
2012-02-01,34,False,NV,Lethargy
2012-03-01,22,False,NV,Lethargy
2012-04-01,11,False,NV,Lethargy
2012-05-01,19,False,NV,Lethargy
2012-06-01,10,False,NV,Lethargy
2012-07-01,21,False,NV,Lethargy
2012-08-01,16,False,NV,Lethargy
2012-09-01,21,False,NV,Lethargy
2012-10-01,0,False,NV,Lethargy
2012-11-01,21,False,NV,Lethargy
2012-12-01,20,False,NV,Lethargy
2013-01-01,22,False,NV,Lethargy
2013-02-01,25,False,NV,Lethargy
2013-03-01,27,False,NV,Lethargy
2013-04-01,9,False,NV,Lethargy
2013-05-01,22,False,NV,Lethargy
2013-06-01,22,False,NV,Lethargy
2013-07-01,7,False,NV,Lethargy
2013-08-01,15,False,NV,Lethargy
2013-09-01,21,False,NV,Lethargy
2013-10-01,27,False,NV,Lethargy
2013-11-01,16,False,NV,Lethargy
2013-12-01,6,False,NV,Lethargy
2014-01-01,6,False,NV,Lethargy
2014-02-01,17,False,NV,Lethargy
2014-03-01,22,False,NV,Lethargy
2014-04-01,23,False,NV,Lethargy
2014-05-01,12,False,NV,Lethargy
2014-06-01,28,False,NV,Lethargy
2014-07-01,16,False,NV,Lethargy
2014-08-01,36,False,NV,Lethargy
2014-09-01,22,False,NV,Lethargy
2014-10-01,7,False,NV,Lethargy
2014-11-01,8,False,NV,Lethargy
2014-12-01,30,False,NV,Lethargy
2015-01-01,18,False,NV,Lethargy
2015-02-01,16,False,NV,Lethargy
2015-03-01,29,False,NV,Lethargy
2015-04-01,19,False,NV,Lethargy
2015-05-01,18,False,NV,Lethargy
2015-06-01,32,False,NV,Lethargy
2015-07-01,17,False,NV,Lethargy
2015-08-01,19,False,NV,Lethargy
2015-09-01,13,False,NV,Lethargy
2015-10-01,9,False,NV,Lethargy
2015-11-01,29,False,NV,Lethargy
2015-12-01,12,False,NV,Lethargy
2016-01-01,24,False,NV,Lethargy
2016-02-01,20,False,NV,Lethargy
2016-03-01,30,False,NV,Lethargy
2016-04-01,8,False,NV,Lethargy
2016-05-01,17,False,NV,Lethargy
2016-06-01,14,False,NV,Lethargy
2016-07-01,11,False,NV,Lethargy
2016-08-01,14,False,NV,Lethargy
2016-09-01,11,False,NV,Lethargy
2016-10-01,27,False,NV,Lethargy
2016-11-01,10,False,NV,Lethargy
2016-12-01,27,False,NV,Lethargy
2017-01-01,16,False,NV,Lethargy
2017-02-01,23,False,NV,Lethargy
2017-03-01,16,False,NV,Lethargy
2017-04-01,14,False,NV,Lethargy
2017-05-01,24,False,NV,Lethargy
2017-06-01,21,False,NV,Lethargy
2017-07-01,7,False,NV,Lethargy
2017-08-01,14,False,NV,Lethargy
2017-09-01,16,False,NV,Lethargy
2017-10-01,29,False,NV,Lethargy
2017-11-01,23,False,NV,Lethargy
2017-12-01,19,False,NV,Lethargy
2018-01-01,23,False,NV,Lethargy
2018-02-01,19,False,NV,Lethargy
2018-03-01,22,False,NV,Lethargy
2018-04-01,34,False,NV,Lethargy
2018-05-01,27,False,NV,Lethargy
2018-06-01,14,False,NV,Lethargy
2018-07-01,16,False,NV,Lethargy
2018-08-01,21,False,NV,Lethargy
2018-09-01,27,True,NV,Lethargy
date,Lethargy,isPartial,state,symptom
2004-01-01,0,False,NH,Lethargy
2004-02-01,0,False,NH,Lethargy
2004-03-01,0,False,NH,Lethargy
2004-04-01,0,False,NH,Lethargy
2004-05-01,0,False,NH,Lethargy
2004-06-01,0,False,NH,Lethargy
2004-07-01,0,False,NH,Lethargy
2004-08-01,0,False,NH,Lethargy
2004-09-01,0,False,NH,Lethargy
2004-10-01,0,False,NH,Lethargy
2004-11-01,0,False,NH,Lethargy
2004-12-01,0,False,NH,Lethargy
2005-01-01,0,False,NH,Lethargy
2005-02-01,0,False,NH,Lethargy
2005-03-01,0,False,NH,Lethargy
2005-04-01,0,False,NH,Lethargy
2005-05-01,0,False,NH,Lethargy
2005-06-01,0,False,NH,Lethargy
2005-07-01,0,False,NH,Lethargy
2005-08-01,0,False,NH,Lethargy
2005-09-01,100,False,NH,Lethargy
2005-10-01,0,False,NH,Lethargy
2005-11-01,0,False,NH,Lethargy
2005-12-01,0,False,NH,Lethargy
2006-01-01,0,False,NH,Lethargy
2006-02-01,0,False,NH,Lethargy
2006-03-01,0,False,NH,Lethargy
2006-04-01,79,False,NH,Lethargy
2006-05-01,0,False,NH,Lethargy
2006-06-01,0,False,NH,Lethargy
2006-07-01,0,False,NH,Lethargy
2006-08-01,73,False,NH,Lethargy
2006-09-01,0,False,NH,Lethargy
2006-10-01,63,False,NH,Lethargy
2006-11-01,65,False,NH,Lethargy
2006-12-01,0,False,NH,Lethargy
2007-01-01,0,False,NH,Lethargy
2007-02-01,0,False,NH,Lethargy
2007-03-01,0,False,NH,Lethargy
2007-04-01,0,False,NH,Lethargy
2007-05-01,0,False,NH,Lethargy
2007-06-01,0,False,NH,Lethargy
2007-07-01,61,False,NH,Lethargy
2007-08-01,0,False,NH,Lethargy
2007-09-01,0,False,NH,Lethargy
2007-10-01,0,False,NH,Lethargy
2007-11-01,50,False,NH,Lethargy
2007-12-01,53,False,NH,Lethargy
2008-01-01,48,False,NH,Lethargy
2008-02-01,0,False,NH,Lethargy
2008-03-01,0,False,NH,Lethargy
2008-04-01,47,False,NH,Lethargy
2008-05-01,48,False,NH,Lethargy
2008-06-01,0,False,NH,Lethargy
2008-07-01,0,False,NH,Lethargy
2008-08-01,0,False,NH,Lethargy
2008-09-01,0,False,NH,Lethargy
2008-10-01,0,False,NH,Lethargy
2008-11-01,0,False,NH,Lethargy
2008-12-01,47,False,NH,Lethargy
2009-01-01,0,False,NH,Lethargy
2009-02-01,45,False,NH,Lethargy
2009-03-01,79,False,NH,Lethargy
2009-04-01,0,False,NH,Lethargy
2009-05-01,42,False,NH,Lethargy
2009-06-01,0,False,NH,Lethargy
2009-07-01,43,False,NH,Lethargy
2009-08-01,0,False,NH,Lethargy
2009-09-01,0,False,NH,Lethargy
2009-10-01,0,False,NH,Lethargy
2009-11-01,0,False,NH,Lethargy
2009-12-01,38,False,NH,Lethargy
2010-01-01,38,False,NH,Lethargy
2010-02-01,0,False,NH,Lethargy
2010-03-01,0,False,NH,Lethargy
2010-04-01,36,False,NH,Lethargy
2010-05-01,0,False,NH,Lethargy
2010-06-01,0,False,NH,Lethargy
2010-07-01,0,False,NH,Lethargy
2010-08-01,38,False,NH,Lethargy
2010-09-01,36,False,NH,Lethargy
2010-10-01,0,False,NH,Lethargy
2010-11-01,0,False,NH,Lethargy
2010-12-01,69,False,NH,Lethargy
2011-01-01,38,False,NH,Lethargy
2011-02-01,0,False,NH,Lethargy
2011-03-01,37,False,NH,Lethargy
2011-04-01,19,False,NH,Lethargy
2011-05-01,38,False,NH,Lethargy
2011-06-01,19,False,NH,Lethargy
2011-07-01,29,False,NH,Lethargy
2011-08-01,36,False,NH,Lethargy
2011-09-01,18,False,NH,Lethargy
2011-10-01,18,False,NH,Lethargy
2011-11-01,27,False,NH,Lethargy
2011-12-01,34,False,NH,Lethargy
2012-01-01,31,False,NH,Lethargy
2012-02-01,16,False,NH,Lethargy
2012-03-01,24,False,NH,Lethargy
2012-04-01,0,False,NH,Lethargy
2012-05-01,16,False,NH,Lethargy
2012-06-01,34,False,NH,Lethargy
2012-07-01,16,False,NH,Lethargy
2012-08-01,0,False,NH,Lethargy
2012-09-01,33,False,NH,Lethargy
2012-10-01,14,False,NH,Lethargy
2012-11-01,30,False,NH,Lethargy
2012-12-01,34,False,NH,Lethargy
2013-01-01,0,False,NH,Lethargy
2013-02-01,15,False,NH,Lethargy
2013-03-01,33,False,NH,Lethargy
2013-04-01,14,False,NH,Lethargy
2013-05-01,14,False,NH,Lethargy
2013-06-01,29,False,NH,Lethargy
2013-07-01,42,False,NH,Lethargy
2013-08-01,14,False,NH,Lethargy
2013-09-01,0,False,NH,Lethargy
2013-10-01,31,False,NH,Lethargy
2013-11-01,19,False,NH,Lethargy
2013-12-01,49,False,NH,Lethargy
2014-01-01,17,False,NH,Lethargy
2014-02-01,13,False,NH,Lethargy
2014-03-01,18,False,NH,Lethargy
2014-04-01,13,False,NH,Lethargy
2014-05-01,27,False,NH,Lethargy
2014-06-01,16,False,NH,Lethargy
2014-07-01,15,False,NH,Lethargy
2014-08-01,0,False,NH,Lethargy
2014-09-01,38,False,NH,Lethargy
2014-10-01,22,False,NH,Lethargy
2014-11-01,15,False,NH,Lethargy
2014-12-01,30,False,NH,Lethargy
2015-01-01,22,False,NH,Lethargy
2015-02-01,40,False,NH,Lethargy
2015-03-01,30,False,NH,Lethargy
2015-04-01,0,False,NH,Lethargy
2015-05-01,33,False,NH,Lethargy
2015-06-01,41,False,NH,Lethargy
2015-07-01,41,False,NH,Lethargy
2015-08-01,16,False,NH,Lethargy
2015-09-01,16,False,NH,Lethargy
2015-10-01,15,False,NH,Lethargy
2015-11-01,15,False,NH,Lethargy
2015-12-01,45,False,NH,Lethargy
2016-01-01,11,False,NH,Lethargy
2016-02-01,23,False,NH,Lethargy
2016-03-01,22,False,NH,Lethargy
2016-04-01,35,False,NH,Lethargy
2016-05-01,22,False,NH,Lethargy
2016-06-01,24,False,NH,Lethargy
2016-07-01,30,False,NH,Lethargy
2016-08-01,24,False,NH,Lethargy
2016-09-01,40,False,NH,Lethargy
2016-10-01,11,False,NH,Lethargy
2016-11-01,11,False,NH,Lethargy
2016-12-01,16,False,NH,Lethargy
2017-01-01,15,False,NH,Lethargy
2017-02-01,22,False,NH,Lethargy
2017-03-01,24,False,NH,Lethargy
2017-04-01,21,False,NH,Lethargy
2017-05-01,15,False,NH,Lethargy
2017-06-01,16,False,NH,Lethargy
2017-07-01,27,False,NH,Lethargy
2017-08-01,30,False,NH,Lethargy
2017-09-01,15,False,NH,Lethargy
2017-10-01,29,False,NH,Lethargy
2017-11-01,30,False,NH,Lethargy
2017-12-01,10,False,NH,Lethargy
2018-01-01,37,False,NH,Lethargy
2018-02-01,31,False,NH,Lethargy
2018-03-01,14,False,NH,Lethargy
2018-04-01,14,False,NH,Lethargy
2018-05-01,28,False,NH,Lethargy
2018-06-01,15,False,NH,Lethargy
2018-07-01,33,False,NH,Lethargy
2018-08-01,10,False,NH,Lethargy
2018-09-01,0,True,NH,Lethargy
date,Lethargy,isPartial,state,symptom
2004-01-01,61,False,NJ,Lethargy
2004-02-01,0,False,NJ,Lethargy
2004-03-01,0,False,NJ,Lethargy
2004-04-01,0,False,NJ,Lethargy
2004-05-01,54,False,NJ,Lethargy
2004-06-01,53,False,NJ,Lethargy
2004-07-01,0,False,NJ,Lethargy
2004-08-01,0,False,NJ,Lethargy
2004-09-01,48,False,NJ,Lethargy
2004-10-01,0,False,NJ,Lethargy
2004-11-01,0,False,NJ,Lethargy
2004-12-01,64,False,NJ,Lethargy
2005-01-01,76,False,NJ,Lethargy
2005-02-01,0,False,NJ,Lethargy
2005-03-01,34,False,NJ,Lethargy
2005-04-01,0,False,NJ,Lethargy
2005-05-01,100,False,NJ,Lethargy
2005-06-01,0,False,NJ,Lethargy
2005-07-01,0,False,NJ,Lethargy
2005-08-01,0,False,NJ,Lethargy
2005-09-01,31,False,NJ,Lethargy
2005-10-01,28,False,NJ,Lethargy
2005-11-01,29,False,NJ,Lethargy
2005-12-01,26,False,NJ,Lethargy
2006-01-01,24,False,NJ,Lethargy
2006-02-01,26,False,NJ,Lethargy
2006-03-01,33,False,NJ,Lethargy
2006-04-01,0,False,NJ,Lethargy
2006-05-01,0,False,NJ,Lethargy
2006-06-01,0,False,NJ,Lethargy
2006-07-01,0,False,NJ,Lethargy
2006-08-01,32,False,NJ,Lethargy
2006-09-01,21,False,NJ,Lethargy
2006-10-01,28,False,NJ,Lethargy
2006-11-01,18,False,NJ,Lethargy
2006-12-01,17,False,NJ,Lethargy
2007-01-01,31,False,NJ,Lethargy
2007-02-01,41,False,NJ,Lethargy
2007-03-01,15,False,NJ,Lethargy
2007-04-01,15,False,NJ,Lethargy
2007-05-01,41,False,NJ,Lethargy
2007-06-01,21,False,NJ,Lethargy
2007-07-01,13,False,NJ,Lethargy
2007-08-01,12,False,NJ,Lethargy
2007-09-01,12,False,NJ,Lethargy
2007-10-01,67,False,NJ,Lethargy
2007-11-01,16,False,NJ,Lethargy
2007-12-01,11,False,NJ,Lethargy
2008-01-01,10,False,NJ,Lethargy
2008-02-01,11,False,NJ,Lethargy
2008-03-01,30,False,NJ,Lethargy
2008-04-01,25,False,NJ,Lethargy
2008-05-01,20,False,NJ,Lethargy
2008-06-01,42,False,NJ,Lethargy
2008-07-01,31,False,NJ,Lethargy
2008-08-01,30,False,NJ,Lethargy
2008-09-01,10,False,NJ,Lethargy
2008-10-01,18,False,NJ,Lethargy
2008-11-01,10,False,NJ,Lethargy
2008-12-01,28,False,NJ,Lethargy
2009-01-01,31,False,NJ,Lethargy
2009-02-01,19,False,NJ,Lethargy
2009-03-01,21,False,NJ,Lethargy
2009-04-01,45,False,NJ,Lethargy
2009-05-01,30,False,NJ,Lethargy
2009-06-01,26,False,NJ,Lethargy
2009-07-01,26,False,NJ,Lethargy
2009-08-01,22,False,NJ,Lethargy
2009-09-01,17,False,NJ,Lethargy
2009-10-01,40,False,NJ,Lethargy
2009-11-01,8,False,NJ,Lethargy
2009-12-01,16,False,NJ,Lethargy
2010-01-01,19,False,NJ,Lethargy
2010-02-01,7,False,NJ,Lethargy
2010-03-01,27,False,NJ,Lethargy
2010-04-01,15,False,NJ,Lethargy
2010-05-01,26,False,NJ,Lethargy
2010-06-01,19,False,NJ,Lethargy
2010-07-01,14,False,NJ,Lethargy
2010-08-01,14,False,NJ,Lethargy
2010-09-01,22,False,NJ,Lethargy
2010-10-01,25,False,NJ,Lethargy
2010-11-01,18,False,NJ,Lethargy
2010-12-01,29,False,NJ,Lethargy
2011-01-01,22,False,NJ,Lethargy
2011-02-01,32,False,NJ,Lethargy
2011-03-01,29,False,NJ,Lethargy
2011-04-01,17,False,NJ,Lethargy
2011-05-01,46,False,NJ,Lethargy
2011-06-01,27,False,NJ,Lethargy
2011-07-01,44,False,NJ,Lethargy
2011-08-01,34,False,NJ,Lethargy
2011-09-01,16,False,NJ,Lethargy
2011-10-01,15,False,NJ,Lethargy
2011-11-01,15,False,NJ,Lethargy
2011-12-01,12,False,NJ,Lethargy
2012-01-01,35,False,NJ,Lethargy
2012-02-01,19,False,NJ,Lethargy
2012-03-01,16,False,NJ,Lethargy
2012-04-01,16,False,NJ,Lethargy
2012-05-01,17,False,NJ,Lethargy
2012-06-01,29,False,NJ,Lethargy
2012-07-01,18,False,NJ,Lethargy
2012-08-01,33,False,NJ,Lethargy
2012-09-01,22,False,NJ,Lethargy
2012-10-01,17,False,NJ,Lethargy
2012-11-01,17,False,NJ,Lethargy
2012-12-01,43,False,NJ,Lethargy
2013-01-01,33,False,NJ,Lethargy
2013-02-01,25,False,NJ,Lethargy
2013-03-01,37,False,NJ,Lethargy
2013-04-01,22,False,NJ,Lethargy
2013-05-01,34,False,NJ,Lethargy
2013-06-01,19,False,NJ,Lethargy
2013-07-01,24,False,NJ,Lethargy
2013-08-01,39,False,NJ,Lethargy
2013-09-01,32,False,NJ,Lethargy
2013-10-01,35,False,NJ,Lethargy
2013-11-01,23,False,NJ,Lethargy
2013-12-01,21,False,NJ,Lethargy
2014-01-01,39,False,NJ,Lethargy
2014-02-01,40,False,NJ,Lethargy
2014-03-01,19,False,NJ,Lethargy
2014-04-01,26,False,NJ,Lethargy
2014-05-01,22,False,NJ,Lethargy
2014-06-01,23,False,NJ,Lethargy
2014-07-01,17,False,NJ,Lethargy
2014-08-01,20,False,NJ,Lethargy
2014-09-01,25,False,NJ,Lethargy
2014-10-01,45,False,NJ,Lethargy
2014-11-01,28,False,NJ,Lethargy
2014-12-01,29,False,NJ,Lethargy
2015-01-01,25,False,NJ,Lethargy
2015-02-01,28,False,NJ,Lethargy
2015-03-01,33,False,NJ,Lethargy
2015-04-01,29,False,NJ,Lethargy
2015-05-01,35,False,NJ,Lethargy
2015-06-01,32,False,NJ,Lethargy
2015-07-01,25,False,NJ,Lethargy
2015-08-01,29,False,NJ,Lethargy
2015-09-01,26,False,NJ,Lethargy
2015-10-01,28,False,NJ,Lethargy
2015-11-01,28,False,NJ,Lethargy
2015-12-01,40,False,NJ,Lethargy
2016-01-01,36,False,NJ,Lethargy
2016-02-01,43,False,NJ,Lethargy
2016-03-01,37,False,NJ,Lethargy
2016-04-01,34,False,NJ,Lethargy
2016-05-01,33,False,NJ,Lethargy
2016-06-01,41,False,NJ,Lethargy
2016-07-01,23,False,NJ,Lethargy
2016-08-01,35,False,NJ,Lethargy
2016-09-01,34,False,NJ,Lethargy
2016-10-01,35,False,NJ,Lethargy
2016-11-01,26,False,NJ,Lethargy
2016-12-01,31,False,NJ,Lethargy
2017-01-01,34,False,NJ,Lethargy
2017-02-01,38,False,NJ,Lethargy
2017-03-01,28,False,NJ,Lethargy
2017-04-01,38,False,NJ,Lethargy
2017-05-01,34,False,NJ,Lethargy
2017-06-01,22,False,NJ,Lethargy
2017-07-01,26,False,NJ,Lethargy
2017-08-01,24,False,NJ,Lethargy
2017-09-01,41,False,NJ,Lethargy
2017-10-01,42,False,NJ,Lethargy
2017-11-01,32,False,NJ,Lethargy
2017-12-01,33,False,NJ,Lethargy
2018-01-01,32,False,NJ,Lethargy
2018-02-01,28,False,NJ,Lethargy
2018-03-01,38,False,NJ,Lethargy
2018-04-01,31,False,NJ,Lethargy
2018-05-01,46,False,NJ,Lethargy
2018-06-01,37,False,NJ,Lethargy
2018-07-01,30,False,NJ,Lethargy
2018-08-01,16,False,NJ,Lethargy
2018-09-01,28,True,NJ,Lethargy
date,Lethargy,isPartial,state,symptom
