symptom	state	count
Hemoglobinuria	SC	NoData
Hemoglobinuria	SD	NoData
Hemoglobinuria	TN	177
Hemoglobinuria	TX	177
Hemoglobinuria	UT	NoData
Hemoglobinuria	VT	NoData
Hemoglobinuria	VA	177
Hemoglobinuria	WA	177
Hemoglobinuria	WV	NoData
Hemoglobinuria	WI	177
Hemoglobinuria	WY	NoData
Dyskinesias	AL	NoData
Dyskinesias	AK	NoData
Dyskinesias	AZ	NoData
Dyskinesias	AR	NoData
Dyskinesias	CA	177
Dyskinesias	CO	NoData
Dyskinesias	CT	NoData
Dyskinesias	DC	NoData
Dyskinesias	DE	NoData
Dyskinesias	FL	177
Dyskinesias	GA	NoData
Dyskinesias	HI	NoData
Dyskinesias	ID	NoData
Dyskinesias	IL	NoData
Dyskinesias	IN	NoData
Dyskinesias	IA	NoData
Dyskinesias	KS	NoData
Dyskinesias	KY	NoData
Dyskinesias	LA	NoData
Dyskinesias	ME	NoData
Dyskinesias	MD	NoData
Dyskinesias	MA	NoData
Dyskinesias	MI	NoData
Dyskinesias	MN	NoData
Dyskinesias	MS	NoData
Dyskinesias	MO	NoData
Dyskinesias	MT	NoData
Dyskinesias	NE	NoData
Dyskinesias	NV	NoData
Dyskinesias	NH	NoData
Dyskinesias	NJ	NoData
Dyskinesias	NM	NoData
Dyskinesias	NY	177
Dyskinesias	NC	NoData
Dyskinesias	ND	NoData
Dyskinesias	OH	NoData
Dyskinesias	OK	NoData
Dyskinesias	OR	NoData
Dyskinesias	PA	NoData
Dyskinesias	RI	NoData
Dyskinesias	SC	NoData
Dyskinesias	SD	NoData
Dyskinesias	TN	NoData
Dyskinesias	TX	177
Dyskinesias	UT	NoData
Dyskinesias	VT	NoData
Dyskinesias	VA	NoData
Dyskinesias	WA	NoData
Dyskinesias	WV	NoData
Dyskinesias	WI	NoData
Dyskinesias	WY	NoData
Mouth Breathing	AL	177
Mouth Breathing	AK	NoData
Mouth Breathing	AZ	177
Mouth Breathing	AR	177
Mouth Breathing	CA	177
Mouth Breathing	CO	177
Mouth Breathing	CT	177
Mouth Breathing	DC	NoData
Mouth Breathing	DE	NoData
Mouth Breathing	FL	177
Mouth Breathing	GA	177
Mouth Breathing	HI	NoData
Mouth Breathing	ID	NoData
Mouth Breathing	IL	177
Mouth Breathing	IN	177
Mouth Breathing	IA	177
Mouth Breathing	KS	177
Mouth Breathing	KY	177
Mouth Breathing	LA	177
Mouth Breathing	ME	NoData
Mouth Breathing	MD	177
Mouth Breathing	MA	177
Mouth Breathing	MI	177
Mouth Breathing	MN	177
Mouth Breathing	MS	NoData
Mouth Breathing	MO	177
Mouth Breathing	MT	NoData
Mouth Breathing	NE	NoData
Mouth Breathing	NV	177
Mouth Breathing	NH	NoData
Mouth Breathing	NJ	177
Mouth Breathing	NM	NoData
Mouth Breathing	NY	177
Mouth Breathing	NC	177
Mouth Breathing	ND	NoData
Mouth Breathing	OH	177
Mouth Breathing	OK	177
Mouth Breathing	OR	177
Mouth Breathing	PA	177
Mouth Breathing	RI	NoData
Mouth Breathing	SC	177
Mouth Breathing	SD	NoData
Mouth Breathing	TN	177
Mouth Breathing	TX	177
Mouth Breathing	UT	177
Mouth Breathing	VT	NoData
Mouth Breathing	VA	177
Mouth Breathing	WA	177
Mouth Breathing	WV	NoData
Mouth Breathing	WI	177
Mouth Breathing	WY	NoData
Presbycusis	AL	177
Presbycusis	AK	NoData
Presbycusis	AZ	177
Presbycusis	AR	177
Presbycusis	CA	177
Presbycusis	CO	177
Presbycusis	CT	177
Presbycusis	DC	177
Presbycusis	DE	NoData
Presbycusis	FL	177
Presbycusis	GA	177
Presbycusis	HI	NoData
Presbycusis	ID	NoData
Presbycusis	IL	177
Presbycusis	IN	177
Presbycusis	IA	177
Presbycusis	KS	177
Presbycusis	KY	177
Presbycusis	LA	177
Presbycusis	ME	177
Presbycusis	MD	177
Presbycusis	MA	177
Presbycusis	MI	177
Presbycusis	MN	177
Presbycusis	MS	177
Presbycusis	MO	177
Presbycusis	MT	177
Presbycusis	NE	177
Presbycusis	NV	177
Presbycusis	NH	177
Presbycusis	NJ	177
Presbycusis	NM	177
Presbycusis	NY	177
Presbycusis	NC	177
Presbycusis	ND	NoData
Presbycusis	OH	177
Presbycusis	OK	177
Presbycusis	OR	177
Presbycusis	PA	177
Presbycusis	RI	177
Presbycusis	SC	177
Presbycusis	SD	NoData
Presbycusis	TN	177
Presbycusis	TX	177
Presbycusis	UT	177
Presbycusis	VT	NoData
Presbycusis	VA	177
Presbycusis	WA	177
Presbycusis	WV	177
Presbycusis	WI	177
Presbycusis	WY	NoData
Myotonia	AL	177
Myotonia	AK	NoData
Myotonia	AZ	177
Myotonia	AR	NoData
Myotonia	CA	177
Myotonia	CO	177
Myotonia	CT	177
Myotonia	DC	177
Myotonia	DE	NoData
Myotonia	FL	177
Myotonia	GA	177
Myotonia	HI	NoData
Myotonia	ID	177
Myotonia	IL	177
Myotonia	IN	177
Myotonia	IA	177
Myotonia	KS	NoData
Myotonia	KY	177
Myotonia	LA	177
Myotonia	ME	NoData
Myotonia	MD	177
Myotonia	MA	177
Myotonia	MI	177
Myotonia	MN	177
Myotonia	MS	NoData
Myotonia	MO	177
Myotonia	MT	NoData
Myotonia	NE	177
Myotonia	NV	177
Myotonia	NH	NoData
Myotonia	NJ	177
Myotonia	NM	NoData
Myotonia	NY	177
Myotonia	NC	177
Myotonia	ND	NoData
Myotonia	OH	177
Myotonia	OK	NoData
Myotonia	OR	177
Myotonia	PA	177
Myotonia	RI	NoData
Myotonia	SC	NoData
Myotonia	SD	NoData
Myotonia	TN	177
Myotonia	TX	177
Myotonia	UT	NoData
Myotonia	VT	NoData
Myotonia	VA	177
Myotonia	WA	177
Myotonia	WV	NoData
Myotonia	WI	177
Myotonia	WY	NoData
Fetal Weight	AL	NoData
Fetal Weight	AK	NoData
Fetal Weight	AZ	NoData
Fetal Weight	AR	NoData
Fetal Weight	CA	177
Fetal Weight	CO	NoData
Fetal Weight	CT	NoData
Fetal Weight	DC	NoData
Fetal Weight	DE	NoData
Fetal Weight	FL	177
Fetal Weight	GA	177
Fetal Weight	HI	NoData
Fetal Weight	ID	NoData
Fetal Weight	IL	177
Fetal Weight	IN	NoData
Fetal Weight	IA	NoData
Fetal Weight	KS	NoData
Fetal Weight	KY	NoData
Fetal Weight	LA	NoData
Fetal Weight	ME	NoData
Fetal Weight	MD	NoData
Fetal Weight	MA	177
Fetal Weight	MI	177
Fetal Weight	MN	NoData
Fetal Weight	MS	NoData
Fetal Weight	MO	177
Fetal Weight	MT	NoData
Fetal Weight	NE	NoData
Fetal Weight	NV	NoData
Fetal Weight	NH	NoData
Fetal Weight	NJ	177
Fetal Weight	NM	NoData
Fetal Weight	NY	177
Fetal Weight	NC	177
Fetal Weight	ND	NoData
Fetal Weight	OH	177
Fetal Weight	OK	NoData
Fetal Weight	OR	NoData
Fetal Weight	PA	177
Fetal Weight	RI	NoData
Fetal Weight	SC	NoData
Fetal Weight	SD	NoData
Fetal Weight	TN	177
Fetal Weight	TX	177
Fetal Weight	UT	NoData
Fetal Weight	VT	NoData
Fetal Weight	VA	177
Fetal Weight	WA	NoData
Fetal Weight	WV	NoData
Fetal Weight	WI	NoData
Fetal Weight	WY	NoData
Flushing	AL	177
Flushing	AK	177
Flushing	AZ	177
Flushing	AR	177
Flushing	CA	177
Flushing	CO	177
Flushing	CT	177
Flushing	DC	177
Flushing	DE	177
Flushing	FL	177
Flushing	GA	177
Flushing	HI	177
Flushing	ID	177
Flushing	IL	177
Flushing	IN	177
Flushing	IA	177
Flushing	KS	177
Flushing	KY	177
Flushing	LA	177
Flushing	ME	177
Flushing	MD	177
Flushing	MA	177
Flushing	MI	177
Flushing	MN	177
Flushing	MS	177
Flushing	MO	177
Flushing	MT	177
Flushing	NE	177
Flushing	NV	177
Flushing	NH	177
Flushing	NJ	177
Flushing	NM	177
Flushing	NY	177
Flushing	NC	177
Flushing	ND	177
Flushing	OH	177
Flushing	OK	177
Flushing	OR	177
Flushing	PA	177
Flushing	RI	177
Flushing	SC	177
Flushing	SD	177
Flushing	TN	177
Flushing	TX	177
Flushing	UT	177
Flushing	VT	177
Flushing	VA	177
Flushing	WA	177
Flushing	WV	177
Flushing	WI	177
Flushing	WY	177
Mental Fatigue	AL	NoData
Mental Fatigue	AK	NoData
Mental Fatigue	AZ	NoData
Mental Fatigue	AR	NoData
Mental Fatigue	CA	177
Mental Fatigue	CO	NoData
Mental Fatigue	CT	NoData
Mental Fatigue	DC	NoData
Mental Fatigue	DE	NoData
Mental Fatigue	FL	177
Mental Fatigue	GA	NoData
Mental Fatigue	HI	NoData
Mental Fatigue	ID	NoData
Mental Fatigue	IL	177
Mental Fatigue	IN	NoData
Mental Fatigue	IA	NoData
Mental Fatigue	KS	NoData
Mental Fatigue	KY	NoData
Mental Fatigue	LA	NoData
Mental Fatigue	ME	NoData
Mental Fatigue	MD	NoData
Mental Fatigue	MA	NoData
Mental Fatigue	MI	NoData
Mental Fatigue	MN	NoData
Mental Fatigue	MS	NoData
Mental Fatigue	MO	NoData
Mental Fatigue	MT	NoData
Mental Fatigue	NE	NoData
Mental Fatigue	NV	NoData
Mental Fatigue	NH	NoData
Mental Fatigue	NJ	NoData
Mental Fatigue	NM	NoData
Mental Fatigue	NY	177
Mental Fatigue	NC	NoData
Mental Fatigue	ND	NoData
Mental Fatigue	OH	NoData
Mental Fatigue	OK	NoData
Mental Fatigue	OR	NoData
Mental Fatigue	PA	NoData
Mental Fatigue	RI	NoData
Mental Fatigue	SC	NoData
Mental Fatigue	SD	NoData
Mental Fatigue	TN	NoData
Mental Fatigue	TX	177
Mental Fatigue	UT	NoData
Mental Fatigue	VT	NoData
Mental Fatigue	VA	NoData
Mental Fatigue	WA	NoData
Mental Fatigue	WV	NoData
Mental Fatigue	WI	NoData
Mental Fatigue	WY	NoData
Oliguria	AL	177
Oliguria	AK	NoData
Oliguria	AZ	177
Oliguria	AR	177
Oliguria	CA	177
Oliguria	CO	177
Oliguria	CT	177
Oliguria	DC	177
Oliguria	DE	177
Oliguria	FL	177
Oliguria	GA	177
Oliguria	HI	177
Oliguria	ID	177
Oliguria	IL	177
Oliguria	IN	177
Oliguria	IA	177
Oliguria	KS	177
Oliguria	KY	177
Oliguria	LA	177
Oliguria	ME	177
Oliguria	MD	177
Oliguria	MA	177
Oliguria	MI	177
Oliguria	MN	177
Oliguria	MS	177
Oliguria	MO	177
Oliguria	MT	177
Oliguria	NE	177
Oliguria	NV	177
Oliguria	NH	177
Oliguria	NJ	177
Oliguria	NM	177
Oliguria	NY	177
Oliguria	NC	177
Oliguria	ND	177
Oliguria	OH	177
Oliguria	OK	177
Oliguria	OR	177
Oliguria	PA	177
Oliguria	RI	177
Oliguria	SC	177
Oliguria	SD	177
Oliguria	TN	177
Oliguria	TX	177
Oliguria	UT	177
Oliguria	VT	NoData
Oliguria	VA	177
Oliguria	WA	177
Oliguria	WV	177
Oliguria	WI	177
Oliguria	WY	NoData
Ecchymosis	AL	177
Ecchymosis	AK	NoData
Ecchymosis	AZ	177
Ecchymosis	AR	177
Ecchymosis	CA	177
Ecchymosis	CO	177
Ecchymosis	CT	177
Ecchymosis	DC	177
Ecchymosis	DE	177
Ecchymosis	FL	177
Ecchymosis	GA	177
Ecchymosis	HI	177
Ecchymosis	ID	177
Ecchymosis	IL	177
Ecchymosis	IN	177
Ecchymosis	IA	177
Ecchymosis	KS	177
Ecchymosis	KY	177
Ecchymosis	LA	177
Ecchymosis	ME	177
Ecchymosis	MD	177
Ecchymosis	MA	177
Ecchymosis	MI	177
Ecchymosis	MN	177
Ecchymosis	MS	177
Ecchymosis	MO	177
Ecchymosis	MT	177
Ecchymosis	NE	177
Ecchymosis	NV	177
Ecchymosis	NH	177
Ecchymosis	NJ	177
Ecchymosis	NM	177
Ecchymosis	NY	177
Ecchymosis	NC	177
Ecchymosis	ND	177
Ecchymosis	OH	177
Ecchymosis	OK	177
Ecchymosis	OR	177
Ecchymosis	PA	177
Ecchymosis	RI	177
Ecchymosis	SC	177
Ecchymosis	SD	177
Ecchymosis	TN	177
Ecchymosis	TX	177
Ecchymosis	UT	177
Ecchymosis	VT	177
Ecchymosis	VA	177
Ecchymosis	WA	177
Ecchymosis	WV	177
Ecchymosis	WI	177
Ecchymosis	WY	NoData
Cerebrospinal Fluid Otorrhea	AL	NoData
Cerebrospinal Fluid Otorrhea	AK	NoData
Cerebrospinal Fluid Otorrhea	AZ	NoData
Cerebrospinal Fluid Otorrhea	AR	NoData
Cerebrospinal Fluid Otorrhea	CA	NoData
Cerebrospinal Fluid Otorrhea	CO	NoData
Cerebrospinal Fluid Otorrhea	CT	NoData
Cerebrospinal Fluid Otorrhea	DC	NoData
Cerebrospinal Fluid Otorrhea	DE	NoData
Cerebrospinal Fluid Otorrhea	FL	NoData
Cerebrospinal Fluid Otorrhea	GA	NoData
Cerebrospinal Fluid Otorrhea	HI	NoData
Cerebrospinal Fluid Otorrhea	ID	NoData
Cerebrospinal Fluid Otorrhea	IL	NoData
Cerebrospinal Fluid Otorrhea	IN	NoData
Cerebrospinal Fluid Otorrhea	IA	NoData
Cerebrospinal Fluid Otorrhea	KS	NoData
Cerebrospinal Fluid Otorrhea	KY	NoData
Cerebrospinal Fluid Otorrhea	LA	NoData
Cerebrospinal Fluid Otorrhea	ME	NoData
Cerebrospinal Fluid Otorrhea	MD	NoData
Cerebrospinal Fluid Otorrhea	MA	NoData
Cerebrospinal Fluid Otorrhea	MI	NoData
Cerebrospinal Fluid Otorrhea	MN	NoData
Cerebrospinal Fluid Otorrhea	MS	NoData
Cerebrospinal Fluid Otorrhea	MO	NoData
Cerebrospinal Fluid Otorrhea	MT	NoData
Cerebrospinal Fluid Otorrhea	NE	NoData
Cerebrospinal Fluid Otorrhea	NV	NoData
Cerebrospinal Fluid Otorrhea	NH	NoData
Cerebrospinal Fluid Otorrhea	NJ	NoData
Cerebrospinal Fluid Otorrhea	NM	NoData
Cerebrospinal Fluid Otorrhea	NY	NoData
Cerebrospinal Fluid Otorrhea	NC	NoData
Cerebrospinal Fluid Otorrhea	ND	NoData
Cerebrospinal Fluid Otorrhea	OH	NoData
Cerebrospinal Fluid Otorrhea	OK	NoData
Cerebrospinal Fluid Otorrhea	OR	NoData
Cerebrospinal Fluid Otorrhea	PA	NoData
Cerebrospinal Fluid Otorrhea	RI	NoData
Cerebrospinal Fluid Otorrhea	SC	NoData
Cerebrospinal Fluid Otorrhea	SD	NoData
Cerebrospinal Fluid Otorrhea	TN	NoData
Cerebrospinal Fluid Otorrhea	TX	NoData
Cerebrospinal Fluid Otorrhea	UT	NoData
Cerebrospinal Fluid Otorrhea	VT	NoData
Cerebrospinal Fluid Otorrhea	VA	NoData
Cerebrospinal Fluid Otorrhea	WA	NoData
Cerebrospinal Fluid Otorrhea	WV	NoData
Cerebrospinal Fluid Otorrhea	WI	NoData
Cerebrospinal Fluid Otorrhea	WY	NoData
Halitosis	AL	177
Halitosis	AK	177
Halitosis	AZ	177
Halitosis	AR	177
Halitosis	CA	177
Halitosis	CO	177
Halitosis	CT	177
Halitosis	DC	177
Halitosis	DE	177
Halitosis	FL	177
Halitosis	GA	177
Halitosis	HI	177
Halitosis	ID	177
Halitosis	IL	177
Halitosis	IN	177
Halitosis	IA	177
Halitosis	KS	177
Halitosis	KY	177
Halitosis	LA	177
Halitosis	ME	177
Halitosis	MD	177
Halitosis	MA	177
Halitosis	MI	177
Halitosis	MN	177
Halitosis	MS	177
Halitosis	MO	177
Halitosis	MT	177
Halitosis	NE	177
Halitosis	NV	177
Halitosis	NH	177
Halitosis	NJ	177
Halitosis	NM	177
Halitosis	NY	177
Halitosis	NC	177
Halitosis	ND	177
Halitosis	OH	177
Halitosis	OK	177
Halitosis	OR	177
Halitosis	PA	177
Halitosis	RI	177
Halitosis	SC	177
Halitosis	SD	177
Halitosis	TN	177
Halitosis	TX	177
Halitosis	UT	177
Halitosis	VT	177
Halitosis	VA	177
Halitosis	WA	177
Halitosis	WV	177
Halitosis	WI	177
Halitosis	WY	NoData
Gastroparesis	AL	177
Gastroparesis	AK	177
Gastroparesis	AZ	177
Gastroparesis	AR	177
Gastroparesis	CA	177
Gastroparesis	CO	177
Gastroparesis	CT	177
Gastroparesis	DC	177
Gastroparesis	DE	177
Gastroparesis	FL	177
Gastroparesis	GA	177
Gastroparesis	HI	177
Gastroparesis	ID	177
Gastroparesis	IL	177
Gastroparesis	IN	177
Gastroparesis	IA	177
Gastroparesis	KS	177
Gastroparesis	KY	177
Gastroparesis	LA	177
Gastroparesis	ME	177
Gastroparesis	MD	177
Gastroparesis	MA	177
Gastroparesis	MI	177
Gastroparesis	MN	177
Gastroparesis	MS	177
Gastroparesis	MO	177
Gastroparesis	MT	177
Gastroparesis	NE	177
Gastroparesis	NV	177
Gastroparesis	NH	177
Gastroparesis	NJ	177
Gastroparesis	NM	177
Gastroparesis	NY	177
Gastroparesis	NC	177
Gastroparesis	ND	177
Gastroparesis	OH	177
Gastroparesis	OK	177
Gastroparesis	OR	177
Gastroparesis	PA	177
Gastroparesis	RI	177
Gastroparesis	SC	177
Gastroparesis	SD	177
Gastroparesis	TN	177
Gastroparesis	TX	177
Gastroparesis	UT	177
Gastroparesis	VT	177
Gastroparesis	VA	177
Gastroparesis	WA	177
Gastroparesis	WV	177
Gastroparesis	WI	177
Gastroparesis	WY	177
Anomia	AL	177
Anomia	AK	NoData
Anomia	AZ	177
Anomia	AR	177
Anomia	CA	177
Anomia	CO	177
Anomia	CT	177
Anomia	DC	177
Anomia	DE	NoData
Anomia	FL	177
Anomia	GA	177
Anomia	HI	NoData
Anomia	ID	NoData
Anomia	IL	177
Anomia	IN	177
Anomia	IA	177
Anomia	KS	177
Anomia	KY	177
Anomia	LA	177
Anomia	ME	NoData
Anomia	MD	177
Anomia	MA	177
Anomia	MI	177
Anomia	MN	177
Anomia	MS	NoData
Anomia	MO	177
Anomia	MT	NoData
Anomia	NE	NoData
Anomia	NV	177
Anomia	NH	NoData
Anomia	NJ	177
Anomia	NM	NoData
Anomia	NY	177
Anomia	NC	177
Anomia	ND	NoData
Anomia	OH	177
Anomia	OK	177
Anomia	OR	177
Anomia	PA	177
Anomia	RI	177
Anomia	SC	177
Anomia	SD	NoData
Anomia	TN	177
Anomia	TX	177
Anomia	UT	177
Anomia	VT	NoData
Anomia	VA	177
Anomia	WA	177
Anomia	WV	NoData
Anomia	WI	177
Anomia	WY	NoData
Hypokinesia	AL	NoData
Hypokinesia	AK	NoData
Hypokinesia	AZ	NoData
Hypokinesia	AR	NoData
Hypokinesia	CA	177
Hypokinesia	CO	NoData
Hypokinesia	CT	NoData
Hypokinesia	DC	NoData
Hypokinesia	DE	NoData
Hypokinesia	FL	177
Hypokinesia	GA	NoData
Hypokinesia	HI	NoData
Hypokinesia	ID	NoData
Hypokinesia	IL	177
Hypokinesia	IN	NoData
Hypokinesia	IA	NoData
Hypokinesia	KS	NoData
Hypokinesia	KY	NoData
Hypokinesia	LA	NoData
Hypokinesia	ME	NoData
Hypokinesia	MD	NoData
Hypokinesia	MA	NoData
Hypokinesia	MI	NoData
Hypokinesia	MN	NoData
Hypokinesia	MS	NoData
Hypokinesia	MO	NoData
Hypokinesia	MT	NoData
Hypokinesia	NE	NoData
Hypokinesia	NV	NoData
Hypokinesia	NH	NoData
Hypokinesia	NJ	NoData
Hypokinesia	NM	NoData
Hypokinesia	NY	177
Hypokinesia	NC	NoData
Hypokinesia	ND	NoData
Hypokinesia	OH	NoData
Hypokinesia	OK	NoData
Hypokinesia	OR	NoData
Hypokinesia	PA	177
Hypokinesia	RI	NoData
Hypokinesia	SC	NoData
Hypokinesia	SD	NoData
Hypokinesia	TN	NoData
Hypokinesia	TX	177
Hypokinesia	UT	NoData
Hypokinesia	VT	NoData
Hypokinesia	VA	NoData
Hypokinesia	WA	NoData
Hypokinesia	WV	NoData
Hypokinesia	WI	NoData
Hypokinesia	WY	NoData
Hiccup	AL	177
Hiccup	AK	177
Hiccup	AZ	177
Hiccup	AR	177
Hiccup	CA	177
Hiccup	CO	177
Hiccup	CT	177
Hiccup	DC	177
Hiccup	DE	177
Hiccup	FL	177
Hiccup	GA	177
Hiccup	HI	177
Hiccup	ID	177
Hiccup	IL	177
Hiccup	IN	177
Hiccup	IA	177
Hiccup	KS	177
Hiccup	KY	177
Hiccup	LA	177
Hiccup	ME	177
Hiccup	MD	177
Hiccup	MA	177
Hiccup	MI	177
Hiccup	MN	177
Hiccup	MS	177
Hiccup	MO	177
Hiccup	MT	177
Hiccup	NE	177
Hiccup	NV	177
Hiccup	NH	177
Hiccup	NJ	177
Hiccup	NM	177
Hiccup	NY	177
Hiccup	NC	177
Hiccup	ND	177
Hiccup	OH	177
Hiccup	OK	177
Hiccup	OR	177
Hiccup	PA	177
Hiccup	RI	177
Hiccup	SC	177
Hiccup	SD	177
Hiccup	TN	177
Hiccup	TX	177
Hiccup	UT	177
Hiccup	VT	177
Hiccup	VA	177
Hiccup	WA	177
Hiccup	WV	177
Hiccup	WI	177
Hiccup	WY	177
Auditory Perceptual Disorders	AL	NoData
Auditory Perceptual Disorders	AK	NoData
Auditory Perceptual Disorders	AZ	NoData
Auditory Perceptual Disorders	AR	NoData
Auditory Perceptual Disorders	CA	NoData
Auditory Perceptual Disorders	CO	NoData
Auditory Perceptual Disorders	CT	NoData
Auditory Perceptual Disorders	DC	NoData
Auditory Perceptual Disorders	DE	NoData
Auditory Perceptual Disorders	FL	NoData
Auditory Perceptual Disorders	GA	NoData
Auditory Perceptual Disorders	HI	NoData
Auditory Perceptual Disorders	ID	NoData
Auditory Perceptual Disorders	IL	NoData
Auditory Perceptual Disorders	IN	NoData
Auditory Perceptual Disorders	IA	NoData
Auditory Perceptual Disorders	KS	NoData
Auditory Perceptual Disorders	KY	NoData
Auditory Perceptual Disorders	LA	NoData
Auditory Perceptual Disorders	ME	NoData
Auditory Perceptual Disorders	MD	NoData
Auditory Perceptual Disorders	MA	NoData
Auditory Perceptual Disorders	MI	NoData
Auditory Perceptual Disorders	MN	NoData
Auditory Perceptual Disorders	MS	NoData
Auditory Perceptual Disorders	MO	NoData
Auditory Perceptual Disorders	MT	NoData
Auditory Perceptual Disorders	NE	NoData
Auditory Perceptual Disorders	NV	NoData
Auditory Perceptual Disorders	NH	NoData
Auditory Perceptual Disorders	NJ	NoData
Auditory Perceptual Disorders	NM	NoData
Auditory Perceptual Disorders	NY	NoData
Auditory Perceptual Disorders	NC	NoData
Auditory Perceptual Disorders	ND	NoData
Auditory Perceptual Disorders	OH	NoData
Auditory Perceptual Disorders	OK	NoData
Auditory Perceptual Disorders	OR	NoData
Auditory Perceptual Disorders	PA	NoData
Auditory Perceptual Disorders	RI	NoData
Auditory Perceptual Disorders	SC	NoData
Auditory Perceptual Disorders	SD	NoData
Auditory Perceptual Disorders	TN	NoData
Auditory Perceptual Disorders	TX	NoData
Auditory Perceptual Disorders	UT	NoData
Auditory Perceptual Disorders	VT	NoData
Auditory Perceptual Disorders	VA	NoData
Auditory Perceptual Disorders	WA	NoData
Auditory Perceptual Disorders	WV	NoData
Auditory Perceptual Disorders	WI	NoData
Auditory Perceptual Disorders	WY	NoData
Mutism	AL	177
Mutism	AK	NoData
Mutism	AZ	177
Mutism	AR	177
Mutism	CA	177
Mutism	CO	177
Mutism	CT	177
Mutism	DC	177
Mutism	DE	NoData
Mutism	FL	177
Mutism	GA	177
Mutism	HI	177
Mutism	ID	177
Mutism	IL	177
Mutism	IN	177
Mutism	IA	177
Mutism	KS	177
Mutism	KY	177
Mutism	LA	177
Mutism	ME	177
Mutism	MD	177
Mutism	MA	177
Mutism	MI	177
Mutism	MN	177
Mutism	MS	177
Mutism	MO	177
Mutism	MT	NoData
Mutism	NE	177
Mutism	NV	177
Mutism	NH	177
Mutism	NJ	177
Mutism	NM	177
Mutism	NY	177
Mutism	NC	177
Mutism	ND	NoData
Mutism	OH	177
Mutism	OK	177
Mutism	OR	177
Mutism	PA	177
Mutism	RI	177
Mutism	SC	177
Mutism	SD	NoData
Mutism	TN	177
Mutism	TX	177
Mutism	UT	177
Mutism	VT	NoData
Mutism	VA	177
Mutism	WA	177
Mutism	WV	177
Mutism	WI	177
Mutism	WY	NoData
Hearing Loss, High-Frequency	AL	NoData
Hearing Loss, High-Frequency	AK	NoData
Hearing Loss, High-Frequency	AZ	NoData
Hearing Loss, High-Frequency	AR	NoData
Hearing Loss, High-Frequency	CA	NoData
Hearing Loss, High-Frequency	CO	NoData
Hearing Loss, High-Frequency	CT	NoData
Hearing Loss, High-Frequency	DC	NoData
Hearing Loss, High-Frequency	DE	NoData
Hearing Loss, High-Frequency	FL	NoData
Hearing Loss, High-Frequency	GA	NoData
Hearing Loss, High-Frequency	HI	NoData
Hearing Loss, High-Frequency	ID	NoData
Hearing Loss, High-Frequency	IL	NoData
Hearing Loss, High-Frequency	IN	NoData
Hearing Loss, High-Frequency	IA	NoData
Hearing Loss, High-Frequency	KS	NoData
Hearing Loss, High-Frequency	KY	NoData
Hearing Loss, High-Frequency	LA	NoData
Hearing Loss, High-Frequency	ME	NoData
Hearing Loss, High-Frequency	MD	NoData
Hearing Loss, High-Frequency	MA	NoData
Hearing Loss, High-Frequency	MI	NoData
Hearing Loss, High-Frequency	MN	NoData
Hearing Loss, High-Frequency	MS	NoData
Hearing Loss, High-Frequency	MO	NoData
Hearing Loss, High-Frequency	MT	NoData
Hearing Loss, High-Frequency	NE	NoData
Hearing Loss, High-Frequency	NV	NoData
Hearing Loss, High-Frequency	NH	NoData
Hearing Loss, High-Frequency	NJ	NoData
Hearing Loss, High-Frequency	NM	NoData
Hearing Loss, High-Frequency	NY	NoData
Hearing Loss, High-Frequency	NC	NoData
Hearing Loss, High-Frequency	ND	NoData
Hearing Loss, High-Frequency	OH	NoData
Hearing Loss, High-Frequency	OK	NoData
Hearing Loss, High-Frequency	OR	NoData
Hearing Loss, High-Frequency	PA	NoData
Hearing Loss, High-Frequency	RI	NoData
Hearing Loss, High-Frequency	SC	NoData
Hearing Loss, High-Frequency	SD	NoData
Hearing Loss, High-Frequency	TN	NoData
Hearing Loss, High-Frequency	TX	NoData
Hearing Loss, High-Frequency	UT	NoData
Hearing Loss, High-Frequency	VT	NoData
Hearing Loss, High-Frequency	VA	NoData
Hearing Loss, High-Frequency	WA	NoData
Hearing Loss, High-Frequency	WV	NoData
Hearing Loss, High-Frequency	WI	NoData
Hearing Loss, High-Frequency	WY	NoData
Dyslexia, Acquired	AL	NoData
Dyslexia, Acquired	AK	NoData
Dyslexia, Acquired	AZ	NoData
Dyslexia, Acquired	AR	NoData
Dyslexia, Acquired	CA	NoData
Dyslexia, Acquired	CO	NoData
Dyslexia, Acquired	CT	NoData
Dyslexia, Acquired	DC	NoData
Dyslexia, Acquired	DE	NoData
Dyslexia, Acquired	FL	NoData
Dyslexia, Acquired	GA	NoData
Dyslexia, Acquired	HI	NoData
Dyslexia, Acquired	ID	NoData
Dyslexia, Acquired	IL	NoData
Dyslexia, Acquired	IN	NoData
Dyslexia, Acquired	IA	NoData
Dyslexia, Acquired	KS	NoData
Dyslexia, Acquired	KY	NoData
Dyslexia, Acquired	LA	NoData
Dyslexia, Acquired	ME	NoData
Dyslexia, Acquired	MD	NoData
Dyslexia, Acquired	MA	NoData
Dyslexia, Acquired	MI	NoData
Dyslexia, Acquired	MN	NoData
Dyslexia, Acquired	MS	NoData
Dyslexia, Acquired	MO	NoData
Dyslexia, Acquired	MT	NoData
Dyslexia, Acquired	NE	NoData
Dyslexia, Acquired	NV	NoData
Dyslexia, Acquired	NH	NoData
Dyslexia, Acquired	NJ	NoData
Dyslexia, Acquired	NM	NoData
Dyslexia, Acquired	NY	NoData
